,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
559,St Paul,44.95,-93.09,Ho Fan,44.948188640306334,-93.0939677356967,Chinese Restaurant
560,St Paul,44.95,-93.09,Public Kitchen & Bar,44.94982228528797,-93.08816654975102,American Restaurant
561,St Paul,44.95,-93.09,SUBWAY,44.949359330820634,-93.08856166047903,Sandwich Place
562,St Paul,44.95,-93.09,Jimmy John's,44.94811082612466,-93.09379666907071,Sandwich Place
563,St Paul,44.95,-93.09,Ox Cart Ale House,44.950631215987165,-93.08679428488344,Bar
564,St Paul,44.95,-93.09,Camp Bar,44.950809699916825,-93.09408332914795,Bar
565,St Paul,44.95,-93.09,Northern Spark,44.94769569067586,-93.08566946050166,Public Art
566,St Paul,44.95,-93.09,Arby's,44.9482013376563,-93.0926764366086,Fast Food Restaurant
567,St Paul,44.95,-93.09,One Two Three Sushi,44.947753162654216,-93.0920374125318,Sushi Restaurant
568,St Paul,44.95,-93.09,Firestone Complete Auto Care,44.95120458,-93.09306058,Automotive Shop
569,St Paul,44.95,-93.09,Galtier Roof-top Pool,44.94908521088607,-93.08928419129136,Water Park
570,St Paul,44.95,-93.09,D. Brian's Deli - 180 East Fifth,44.94824608314496,-93.08910820972608,Deli / Bodega
571,St Paul,44.95,-93.09,Erbert and Gerbert's,44.94777153381185,-93.09203945411387,Sandwich Place
572,St Paul,44.95,-93.09,Asian Invasion,44.94946331399336,-93.08864978115,Food Truck
573,St Paul,44.95,-93.09,Saint Paul Fit Body Boot Camp,44.94855677735163,-93.09063316532827,Sports Club
574,St Paul,44.95,-93.09,Urban Wok,44.948459,-93.087441,Asian Restaurant
575,St Paul,44.95,-93.09,The Java Express,44.94768,-93.086385,Coffee Shop
576,St Paul,44.95,-93.09,Amanda's Deli,44.946527162248145,-93.09078848259281,Deli / Bodega
577,St Paul,44.95,-93.09,Breeze Yogurt Island,44.946996026717876,-93.09265319433686,Frozen Yogurt Shop
578,St Paul,44.95,-93.09,Messy Giuseppe,44.95369982059049,-93.08995648221403,Food Truck
579,St Paul,44.95,-93.09,94D Bus Stop,44.94640075962292,-93.09164007429804,Bus Station
580,St Paul,44.95,-93.09,Studio McCutch,44.94832241,-93.085165,Design Studio
581,St Paul,44.95,-93.09,Celeste Hotel&Bar,44.9496,-93.09535,Hotel
582,St Paul,44.95,-93.09,Amtrak SPUD,44.95265596713231,-93.08590435594142,Platform
583,St Paul,44.95,-93.09,Amtrak Empire Builder 27,44.94809132635019,-93.08463691285566,Moving Target
584,St Paul,44.95,-93.09,Northern Warehouse Artists' Cooperative,44.94929162755126,-93.08402634763867,Building
585,Jackson,32.32,-90.21,Claires,32.32315444946289,-90.2127914428711,Accessories Store
586,Jackson,32.32,-90.21,Areopostale,32.32315444946289,-90.2127914428711,Clothing Store
587,Jefferson City,38.57,-92.19,Shikels Gymnasium,38.57173,-92.18847,Basketball Court
588,Jefferson City,38.57,-92.19,Capital City Players,38.571847677985446,-92.19156983693236,Theater
589,Helena,46.6,-112.03,Starbucks,46.59830783544445,-112.03112455454531,Coffee Shop
590,Helena,46.6,-112.03,Kindrick Legion Field,46.59970747460002,-112.02633261680603,Baseball Stadium
591,Helena,46.6,-112.03,Last Chance Casino,46.5973634174878,-112.03223824810307,Restaurant
592,Helena,46.6,-112.03,Cafe Zydeco,46.596356911931714,-112.03367942537756,Southern / Soul Food Restaurant
593,Helena,46.6,-112.03,Memorial Park,46.5993286521799,-112.02908420684939,Park
594,Helena,46.6,-112.03,Centennial Park,46.60115953882479,-112.0337553621535,Park
595,Helena,46.6,-112.03,RB Drive-in,46.595624,-112.028816,Burger Joint
596,Helena,46.6,-112.03,City Brew,46.59796467623708,-112.02418897291666,Coffee Shop
597,Lincoln,40.81,-96.68,taqueria el rey,40.81303192648378,-96.68184319747817,Mexican Restaurant
598,Lincoln,40.81,-96.68,El Rancho,40.81371510913743,-96.68209112842287,Mexican Restaurant
599,Lincoln,40.81,-96.68,H&R Block,40.8132433133495,-96.68291876252914,Business Service
600,Lincoln,40.81,-96.68,AAA Lincoln,40.81399200051206,-96.67889350326732,Insurance Office
601,Lincoln,40.81,-96.68,M & N Sandwich,40.80661241601288,-96.68218001958853,Sandwich Place
602,Lincoln,40.81,-96.68,27 th & J normal bus stop,40.808368851653455,-96.68204209987078,Bus Stop
603,Lincoln,40.81,-96.68,A La Carte,40.812777,-96.682591,Food Truck
604,Lincoln,40.81,-96.68,Woods Pool And Sprayground,40.80875882321624,-96.67458512331669,Pool
605,Carson City,39.16,-119.75,La Enchilada,39.160092,-119.75066299999999,Mexican Restaurant
606,Carson City,39.16,-119.75,"Debug Computer, Inc.",39.159229,-119.750508,Other Repair Shop
607,Carson City,39.16,-119.75,Strictly Scuba,39.163843508561435,-119.75296698938897,Outdoor Supply Store
608,Concord,43.22,-71.55,The Yellow Submarine,43.22013380374759,-71.55060666417533,Sandwich Place
609,Concord,43.22,-71.55,Boutwell's Bowling Alley,43.21759557911917,-71.54712541034975,Bowling Alley
610,Concord,43.22,-71.55,Rite Aid,43.217298,-71.547451,Pharmacy
611,Concord,43.22,-71.55,Circle K,43.216933000000004,-71.546231,Convenience Store
612,Concord,43.22,-71.55,Granite State Natural Foods,43.218744739547056,-71.54878788465969,Grocery Store
613,Concord,43.22,-71.55,Dallas Pizza,43.21821,-71.547852,Pizza Place
614,Trenton,40.22,-74.76,Artworks,40.21846775047222,-74.76037257775073,Art Gallery
615,Trenton,40.22,-74.76,Mill Hill Saloon,40.215759795991396,-74.76188992703548,Bar
616,Trenton,40.22,-74.76,Settimo Cielo,40.2191354648474,-74.76520680756535,Italian Restaurant
617,Trenton,40.22,-74.76,East Front Cafe,40.219209005494015,-74.7654340073308,Café
618,Trenton,40.22,-74.76,Mill Hill Park,40.21785226090165,-74.76224033960082,Park
619,Trenton,40.22,-74.76,Millhill Basement,40.21585376177711,-74.76179113485786,Rock Club
620,Trenton,40.22,-74.76,TD Bank,40.2204146,-74.76567,Bank
621,Trenton,40.22,-74.76,Rite Aid,40.219801000000004,-74.76284100000001,Pharmacy
622,Trenton,40.22,-74.76,Dunkin',40.2202796,-74.7644577,Donut Shop
623,Trenton,40.22,-74.76,Dunkin',40.22003119211488,-74.76438265401936,Donut Shop
624,Trenton,40.22,-74.76,Capital Center Food Court,40.22040202097587,-74.7651917310543,Food Court
625,Trenton,40.22,-74.76,Trenton Bagel Shop & Deli,40.219883,-74.764907,Bagel Shop
626,Trenton,40.22,-74.76,Mill Hill,40.216000386508306,-74.75985469928419,Park
627,Trenton,40.22,-74.76,River LINE Trenton,40.21825183198679,-74.7551112236497,Light Rail Station
628,Trenton,40.22,-74.76,Columbus International Pizza,40.22028151160538,-74.7657199050399,Sandwich Place
629,Santa Fe,35.67,-105.96,Sweetwater Harvest Kitchen,35.66653355534908,-105.95984098864594,New American Restaurant
630,Santa Fe,35.67,-105.96,Automotive Resources,35.666288,-105.95844,Automotive Shop
631,Santa Fe,35.67,-105.96,Counter Culture,35.6728576588827,-105.96274075615354,New American Restaurant
632,Santa Fe,35.67,-105.96,Taco Bell,35.6723954097116,-105.96145285282127,Fast Food Restaurant
633,Santa Fe,35.67,-105.96,Bryan Doerner - State Farm Insurance Agent,35.670391,-105.95804,Insurance Office
634,Santa Fe,35.67,-105.96,Rail Runner: South Capitol,35.67263962410404,-105.95758901144323,Train Station
635,Santa Fe,35.67,-105.96,The Raven Fine Consignments,35.673037,-105.96161000000001,Furniture / Home Store
636,Santa Fe,35.67,-105.96,Molecule Design,35.673223,-105.96185700000001,Furniture / Home Store
637,Santa Fe,35.67,-105.96,Blue Buddha Bodywork,35.66787843993359,-105.95574259757994,Massage Studio
638,Santa Fe,35.67,-105.96,Salvador Perez,35.6712034064776,-105.95502145505488,Gym
639,Albany,42.66,-73.78,Heartspace Yoga and Healing Arts,42.6592581495049,-73.7780178168617,Yoga Studio
640,Albany,42.66,-73.78,Hudson River Coffee House,42.66095502465528,-73.77846419800497,Café
641,Albany,42.66,-73.78,Crave,42.66200865788705,-73.77716135710502,Burger Joint
642,Albany,42.66,-73.78,Cuckoo's Nest,42.661842,-73.778086,New American Restaurant
643,Albany,42.66,-73.78,Capital Q Smokehouse,42.659220999801164,-73.78345924799807,BBQ Joint
644,Albany,42.66,-73.78,Paesan's Pizza,42.661097357045584,-73.78178621410945,Pizza Place
645,Albany,42.66,-73.78,Chicken Joe's,42.66002952489329,-73.78277906318537,Fried Chicken Joint
646,Albany,42.66,-73.78,Madison's Pizza,42.66063200027803,-73.7818997976769,Pizza Place
647,Albany,42.66,-73.78,Mr Pio Pio,42.663009,-73.775726,Latin American Restaurant
648,Albany,42.66,-73.78,Ruby Asian Bistro,42.661290424716924,-73.78295110766638,Asian Restaurant
649,Albany,42.66,-73.78,Saigon Pearl,42.659684,-73.780282,Vietnamese Restaurant
650,Albany,42.66,-73.78,Last Vestige,42.66261604132951,-73.77651094764174,Music Store
651,Albany,42.66,-73.78,Washington Tavern,42.66217451519647,-73.77860675148584,Bar
652,Albany,42.66,-73.78,Sabatino's Liquor,42.661077,-73.777734,Liquor Store
653,Albany,42.66,-73.78,Casey Finn's Pub and Grill,42.66060623726378,-73.78353337882518,Bar
654,Albany,42.66,-73.78,Teeth Implants Albany,42.655551,-73.780575,Business Service
655,Raleigh,35.77,-78.64,Duke Energy Center For The Performing Arts,35.77131353896366,-78.63955952385822,Performing Arts Venue
656,Raleigh,35.77,-78.64,Meymandi Concert Hall,35.77096719767873,-78.63999107498213,Concert Hall
657,Raleigh,35.77,-78.64,Raleigh Memorial Auditorium,35.771310320968915,-78.63960222469072,Performing Arts Venue
658,Raleigh,35.77,-78.64,The Haymaker,35.77367760967885,-78.63925067129556,Cocktail Bar
659,Raleigh,35.77,-78.64,City Plaza,35.77416373838572,-78.6401725493341,Plaza
660,Raleigh,35.77,-78.64,Happy + Hale,35.7740826637784,-78.63952909472057,Salad Place
661,Raleigh,35.77,-78.64,Red Hat Amphitheater,35.77370728783636,-78.64256537435926,Music Venue
662,Columbus,39.96,-83.0,Ohio Theatre,39.9602811061592,-82.99909047530281,Theater
663,Columbus,39.96,-83.0,Condado Tacos,39.95934342672256,-83.00001309744192,Taco Place
664,Columbus,39.96,-83.0,Columbus Commons,39.958143920707435,-82.99866287795733,Park
665,Columbus,39.96,-83.0,Hemingway's Coffee Nook,39.95867466388746,-82.99840770788457,Café
666,Columbus,39.96,-83.0,Ohio Statehouse,39.9613173177356,-82.99899871587945,Capitol Building
667,Columbus,39.96,-83.0,OSU Urban Arts Space,39.958941688041364,-83.00027518029934,Art Gallery
668,Columbus,39.96,-83.0,Scioto Mile - Promenade/Riverfront,39.95842905427743,-83.00365829089425,Park
669,Columbus,39.96,-83.0,"Hotel LeVeque, Autograph Collection",39.96229935639491,-83.00205926410854,Hotel
670,Columbus,39.96,-83.0,One Line Coffee,39.96120607529633,-83.00034060155167,Coffee Shop
671,Columbus,39.96,-83.0,Si Señor!,39.963314348269805,-82.99876887694457,Latin American Restaurant
672,Columbus,39.96,-83.0,Market 65,39.960222116585264,-82.99792241026108,Salad Place
673,Columbus,39.96,-83.0,Café Brioso,39.96363995001144,-83.00056843562001,Coffee Shop
674,Columbus,39.96,-83.0,Jack & Benny's,39.9622529208021,-83.00042042352882,Breakfast Spot
675,Columbus,39.96,-83.0,The Athletic Club Of Columbus,39.962941001949794,-82.9969388920307,Gym / Fitness Center
676,Columbus,39.96,-83.0,Starbucks,39.96278391,-82.99819044,Coffee Shop
677,Columbus,39.96,-83.0,The Keep,39.96211355847053,-83.00227492711895,Hotel Bar
678,Columbus,39.96,-83.0,Moonlight Market,39.96380258156589,-82.99998522990438,Arts & Crafts Store
679,Columbus,39.96,-83.0,Genoa Park,39.95996238913917,-83.00564165890728,Park
680,Columbus,39.96,-83.0,Tip Top Kitchen & Cocktails,39.96377178554681,-82.99877666617621,American Restaurant
681,Columbus,39.96,-83.0,Mitchell's Steakhouse,39.9635158,-82.9983604,Steakhouse
682,Columbus,39.96,-83.0,Pearl Market,39.963051632495116,-82.99986362457275,Farmers Market
683,Columbus,39.96,-83.0,Palace Theatre,39.96251516633823,-83.002333726136,Theater
684,Columbus,39.96,-83.0,Dirty Frank's Hot Dog Palace,39.95746705489534,-82.99526451895258,Hot Dog Joint
685,Columbus,39.96,-83.0,El Camino Inn,39.957693357183466,-82.99527179301359,Bar
686,Columbus,39.96,-83.0,Milestone 229,39.95666065441175,-83.00381250090285,American Restaurant
687,Columbus,39.96,-83.0,Zeroz,39.963303,-83.000334,Leather Goods Store
688,Columbus,39.96,-83.0,Buckeye Bourbon House,39.96372147121163,-82.99994989570284,Whisky Bar
689,Columbus,39.96,-83.0,Southern Theatre,39.955823328385854,-82.99898478399689,Theater
690,Columbus,39.96,-83.0,Red Velvet Cafe,39.957593865255745,-82.99516993043794,Café
691,Columbus,39.96,-83.0,The Columbus Athenaeum,39.963530852999355,-82.99638762164376,Event Space
692,Columbus,39.96,-83.0,Elia Athenian Grill,39.962809,-83.000553,Greek Restaurant
693,Columbus,39.96,-83.0,Due Amici Restaurant,39.96375935453356,-82.99882086606961,Italian Restaurant
694,Columbus,39.96,-83.0,Renaissance Columbus Downtown Hotel,39.9634740888355,-82.99814923417732,Hotel
695,Columbus,39.96,-83.0,Pub Mahone,39.96361633561406,-82.9999144039499,Irish Pub
696,Columbus,39.96,-83.0,Fresh 50,39.96346037653453,-83.00077710161985,Asian Restaurant
697,Columbus,39.96,-83.0,Plantain Cafe,39.96383399686143,-82.99861029918011,Cuban Restaurant
698,Columbus,39.96,-83.0,Seven Studios,39.95678731716389,-82.99689287582387,Yoga Studio
699,Columbus,39.96,-83.0,Little Palace,39.95762741996949,-82.99523895297082,American Restaurant
700,Columbus,39.96,-83.0,Cafe Illyria,39.96084745729233,-82.99446129432336,Greek Restaurant
701,Columbus,39.96,-83.0,Battelle Riverfront Park,39.96275566520133,-83.004602759281,Park
702,Columbus,39.96,-83.0,WaterFire Columbus,39.95999290167962,-83.00543203128066,Theater
703,Columbus,39.96,-83.0,Pitabilities Food Truck,39.959962229859585,-83.00546326316396,Food Truck
704,Oklahoma City,35.48,-97.53,Fat Dog Kitchen & Bar,35.48093916569215,-97.5298506334797,Bar
705,Oklahoma City,35.48,-97.53,7 Eleven,35.47902180357398,-97.53037464486718,Convenience Store
706,Oklahoma City,35.48,-97.53,Family Dollar,35.480086,-97.528165,Discount Store
707,Oklahoma City,35.48,-97.53,Istvan Gallery,35.480515,-97.52991020679474,Art Gallery
708,Salem,44.93,-123.03,RAM Restaurant & Brewery,44.93286157469885,-123.02956587150828,Brewery
709,Salem,44.93,-123.03,Enterprise Rent-A-Car,44.929509,-123.0303206,Rental Car Location
710,Salem,44.93,-123.03,Honeywood Winery,44.92617,-123.02834299999999,Wine Shop
711,Salem,44.93,-123.03,Amtrak Station (SLM),44.93237115589951,-123.02819564960681,Train Station
712,Salem,44.93,-123.03,Greyhound Bus Lines,44.932338730432534,-123.02822560071944,Bus Station
713,Salem,44.93,-123.03,Creekside Dining @ Salem Hospital,44.93290732593064,-123.03291258592364,American Restaurant
714,Harrisburg,40.27,-76.88,Subway Cafe,40.27205364343742,-76.87828343493702,Sandwich Place
715,Harrisburg,40.27,-76.88,Jackson House,40.26862785443989,-76.88506555373196,Burger Joint
716,Harrisburg,40.27,-76.88,Goodwill Donation Center,40.269311029555396,-76.8759609194052,Non-Profit
717,Harrisburg,40.27,-76.88,Goodwill Keystone Area,40.26944096888491,-76.87481403350829,Non-Profit
718,Harrisburg,40.27,-76.88,Office Of UC Benefits Break Room,40.2688210652441,-76.88275388503533,Cafeteria
719,Harrisburg,40.27,-76.88,Cafe Cornelius,40.26841091664385,-76.88312225855128,Café
720,Harrisburg,40.27,-76.88,Theo's,40.27145026261492,-76.883550379764,Food
721,Harrisburg,40.27,-76.88,Pheaa Fitness Center,40.27153414807155,-76.88359668412491,Gym
722,Harrisburg,40.27,-76.88,4 Aces Lounge,40.272495,-76.876513,Bar
723,San Juan,18.22,-66.59,Plaza De Jayuya,18.218786749258722,-66.59246605562265,Plaza
724,San Juan,18.22,-66.59,Patria Mia,18.220799683752837,-66.59160642605659,Bar
725,San Juan,18.22,-66.59,Hotel Posada Jayuya,18.21927,-66.590172,Hotel
726,Providence,41.82,-71.42,Bayberry Beer Hall,41.81912285277579,-71.42214144430713,Beer Garden
727,Providence,41.82,-71.42,White Electric Coffee,41.81843540948103,-71.41995528412897,Café
728,Providence,41.82,-71.42,The Grange,41.821241,-71.422588,Vegetarian / Vegan Restaurant
729,Providence,41.82,-71.42,Long Live Beerworks,41.81896246233104,-71.42379944073353,Brewery
730,Providence,41.82,-71.42,Camille's,41.82279443053858,-71.42203892473567,Italian Restaurant
731,Providence,41.82,-71.42,Kitchen,41.82052660668831,-71.42204356278741,Breakfast Spot
732,Providence,41.82,-71.42,Trinity Repertory Company,41.82204752677112,-71.41630994310545,Theater
733,Providence,41.82,-71.42,Birch,41.82205289694188,-71.41614696399039,American Restaurant
734,Providence,41.82,-71.42,Gracie's,41.822057,-71.4158905,New American Restaurant
735,Providence,41.82,-71.42,AS220,41.82161775968584,-71.41611039725122,Art Gallery
736,Providence,41.82,-71.42,Foo(d) at AS220,41.82158703223535,-71.4161054516448,New American Restaurant
737,Providence,41.82,-71.42,Nice Slice,41.81805,-71.420883,Pizza Place
738,Providence,41.82,-71.42,Providence Coal Fired Pizza,41.82146552611334,-71.41483650122495,Pizza Place
739,Providence,41.82,-71.42,North Bakery,41.818716628990686,-71.42475625783672,Bakery
740,Providence,41.82,-71.42,Pizza J,41.8175656987486,-71.42450148471154,Pizza Place
741,Providence,41.82,-71.42,Massimo,41.82321697089406,-71.4223695740874,Italian Restaurant
742,Providence,41.82,-71.42,Dunkin' Donuts Center,41.82359319449486,-71.4179720824938,Hockey Arena
743,Providence,41.82,-71.42,Bolt Coffee Company,41.82318354339503,-71.4160093570041,Café
744,Providence,41.82,-71.42,The Dean,41.82325470173459,-71.41596878266694,Hotel
745,Providence,41.82,-71.42,The Dark Lady,41.82220295891238,-71.41525465692274,Gay Bar
746,Providence,41.82,-71.42,North,41.823245763990265,-71.41601529222967,Asian Restaurant
747,Providence,41.82,-71.42,Providence Bruins,41.823621516195225,-71.41790349231059,Hockey Arena
748,Providence,41.82,-71.42,Joe Marzilli's Old Canteen Italian Restaurant,41.82326326475334,-71.42194648156656,Italian Restaurant
749,Providence,41.82,-71.42,Bravo Brasserie Restaurant,41.82184033869846,-71.41632512976004,Gastropub
750,Providence,41.82,-71.42,Rosalina,41.82203929657501,-71.41567286010714,Italian Restaurant
751,Providence,41.82,-71.42,The Classic Cafe,41.81748003602543,-71.42242107951769,Diner
752,Providence,41.82,-71.42,Angelo's Civita Farnese Restaurant,41.823352281549575,-71.4228865062135,Italian Restaurant
753,Providence,41.82,-71.42,Broadway Bistro,41.82104581433357,-71.42437131224165,American Restaurant
754,Providence,41.82,-71.42,The Vig,41.82283806821498,-71.41834447119018,Bar
755,Providence,41.82,-71.42,Alley Cat,41.82230002057265,-71.41539564008349,Bar
756,Providence,41.82,-71.42,Wise Guys Deli and Pizza,41.823327807176575,-71.42235617785595,Italian Restaurant
757,Providence,41.82,-71.42,The Nitro Bar,41.82077862176081,-71.42503590524497,Coffee Shop
758,Providence,41.82,-71.42,Trinity Brewhouse,41.8224683066776,-71.41686976721512,Brewery
759,Providence,41.82,-71.42,The Slow Rhode,41.81897521816813,-71.423851388798,New American Restaurant
760,Providence,41.82,-71.42,Andino's Italian Restaurant,41.82341730353549,-71.42378856301664,Italian Restaurant
761,Providence,41.82,-71.42,SUBWAY,41.81844394536962,-71.42017557729815,Sandwich Place
762,Providence,41.82,-71.42,The Boombox,41.8229487108719,-71.4155708218203,Karaoke Bar
763,Providence,41.82,-71.42,Cassarino's,41.82339836810756,-71.42381828721088,Italian Restaurant
764,Providence,41.82,-71.42,Black Sheep,41.821143343466225,-71.41527023836107,Bar
765,Providence,41.82,-71.42,Bombay Club,41.822940005538925,-71.42378770906531,Indian Restaurant
766,Providence,41.82,-71.42,Citizen's Bank,41.8176053,-71.42346549999999,Bank
767,Providence,41.82,-71.42,Bubble Tea House,41.81745121651349,-71.42233443696527,Bubble Tea Shop
768,Providence,41.82,-71.42,Providence Pizza Co,41.81800408705946,-71.42099350724261,Pizza Place
769,Providence,41.82,-71.42,Federal Hill Pineapple,41.82314153997187,-71.42203330993652,Sculpture Garden
770,Providence,41.82,-71.42,Dunkin',41.823261651081026,-71.42186070190805,Donut Shop
771,Providence,41.82,-71.42,Riccotti's of Federal Hill,41.823404,-71.422332,Sandwich Place
772,Providence,41.82,-71.42,Bombay Club,41.822922,-71.423955,Indian Restaurant
773,Providence,41.82,-71.42,Mr Pocket,41.823195,-71.423736,Sandwich Place
774,Providence,41.82,-71.42,Chestnut Street Cafe,41.819458,-71.414246,Café
775,Columbia,34.0,-81.04,Cupcake Downsouth,34.00024960072519,-81.03884138407942,Cupcake Shop
776,Columbia,34.0,-81.04,Motor Supply Co. Bistro,33.99978129007932,-81.03739639187536,American Restaurant
777,Columbia,34.0,-81.04,Twisted Spur Brewing,33.9991561,-81.041038,Brewery
778,Columbia,34.0,-81.04,Starbucks,33.99995431,-81.03881245,Coffee Shop
779,Columbia,34.0,-81.04,Smallsugar,33.999536,-81.041099,Bakery
780,Columbia,34.0,-81.04,M Vista,34.000319649587134,-81.04213542590925,Asian Restaurant
781,Columbia,34.0,-81.04,Panera Bread,34.00042994020811,-81.03727117180824,Bakery
782,Columbia,34.0,-81.04,Wet Willie's,33.99909853903681,-81.0401739233899,Bar
783,Columbia,34.0,-81.04,929 Kitchen & Bar,34.000247052943664,-81.0373548374296,Korean Restaurant
784,Columbia,34.0,-81.04,Tsunami Sushi Restaurant,33.99848653790214,-81.04034245014604,Sushi Restaurant
785,Columbia,34.0,-81.04,Menkoi Ramen House - Columbia,34.00035520779705,-81.03654884460538,Noodle House
786,Columbia,34.0,-81.04,The Oyster Bar,33.999699995749204,-81.0369635088418,Seafood Restaurant
787,Columbia,34.0,-81.04,Aloft Columbia Downtown,34.0012288,-81.0394067,Hotel
788,Columbia,34.0,-81.04,Blue Marlin,34.00045393559489,-81.03878846325041,Seafood Restaurant
789,Columbia,34.0,-81.04,Coa Agaveria y Cocina,34.000963552321885,-81.03978365765079,Mexican Restaurant
790,Columbia,34.0,-81.04,Gervais & Vine,33.998294276235534,-81.04263448247637,Tapas Restaurant
791,Columbia,34.0,-81.04,Hyatt Place Columbia/Downtown/The Vista,33.99999030005569,-81.03939161031595,Hotel
792,Columbia,34.0,-81.04,Grill Marks,33.99929786625601,-81.04061884028572,Burger Joint
793,Columbia,34.0,-81.04,Garden Bistro,34.0008019254259,-81.03749904953588,Sandwich Place
794,Columbia,34.0,-81.04,Mellow Mushroom,34.00055,-81.036443,Pizza Place
795,Columbia,34.0,-81.04,Pearlz Oyster Bar,34.00018833886293,-81.03690013544077,Seafood Restaurant
796,Columbia,34.0,-81.04,Five Guys,33.99893689060914,-81.03693933302854,Burger Joint
797,Columbia,34.0,-81.04,Liberty Tap Room & Grill,33.999308196869144,-81.03846610510678,Bar
798,Columbia,34.0,-81.04,Marble Slab Creamery,34.000456645173635,-81.0367667222613,Ice Cream Shop
799,Columbia,34.0,-81.04,Jason's Deli,33.999857300902036,-81.03901178258894,Deli / Bodega
800,Columbia,34.0,-81.04,The Vista,33.99966,-81.038498,Neighborhood
801,Columbia,34.0,-81.04,The Backpacker,33.99925868879843,-81.04284624107251,Outdoor Supply Store
802,Columbia,34.0,-81.04,OCCO skin studio,33.99879799876525,-81.04330124475702,Spa
803,Columbia,34.0,-81.04,If Art Gallery,34.000273,-81.039056,Art Gallery
804,Columbia,34.0,-81.04,Art Bar,34.00069647140825,-81.03726202198486,Bar
805,Columbia,34.0,-81.04,LongHorn Steakhouse,33.99968707322815,-81.038102629645,Steakhouse
806,Columbia,34.0,-81.04,Trustus Theatre,33.99895545171388,-81.04441340172262,Theater
807,Columbia,34.0,-81.04,Kaminsky's Dessert Cafe,34.00002148981217,-81.03709252133517,Dessert Shop
808,Columbia,34.0,-81.04,Chipotle Mexican Grill,33.99895231234734,-81.0428677251486,Mexican Restaurant
809,Columbia,34.0,-81.04,Publix,33.998129015502435,-81.04448328560952,Grocery Store
810,Columbia,34.0,-81.04,Cola's,34.001190291450456,-81.03561733908818,American Restaurant
811,Columbia,34.0,-81.04,PT's 1109,33.99993357519055,-81.03505476180959,Gay Bar
812,Columbia,34.0,-81.04,Hilton,33.9982303,-81.036221,Hotel
813,Columbia,34.0,-81.04,Rue 77,34.00221716285473,-81.03611788425336,New American Restaurant
814,Columbia,34.0,-81.04,SpringHill Suites by Marriott,33.9994904467764,-81.04535937309265,Hotel
815,Columbia,34.0,-81.04,Twin Peaks,33.998191,-81.042999,American Restaurant
816,Columbia,34.0,-81.04,Ruth's Chris Steak House - Columbia,33.9985873,-81.0364475,Steakhouse
817,Columbia,34.0,-81.04,Tin Roof,33.998615,-81.035262,Bar
818,Columbia,34.0,-81.04,Hertz,33.997746,-81.044392,Rental Car Location
819,Columbia,34.0,-81.04,Expecting Well Maternity Spa,33.998136463416,-81.04406292098705,Spa
820,Columbia,34.0,-81.04,F-Stop Camera Shop,33.99852702541112,-81.04503233333334,Hobby Shop
821,Pierre,44.37,-100.34,South Dakota Cultural Heritage Center,44.372948,-100.33788,Museum
822,Pierre,44.37,-100.34,YMCA,44.37097405662262,-100.33918849717448,Gym
823,Pierre,44.37,-100.34,Hilger's Gulch Park,44.36976820749073,-100.34171167454932,Park
824,Pierre,44.37,-100.34,Riggs Field,44.369284362417595,-100.33753395080566,Baseball Field
825,Pierre,44.37,-100.34,Fighting Stallions Memorial,44.366155129628744,-100.34284472465515,Monument / Landmark
826,Pierre,44.37,-100.34,PAYSA Ice Arena,44.37215177407968,-100.34534618130297,Skating Rink
827,Nashville,36.17,-86.78,Musicians Hall of Fame,36.16799663614008,-86.7822829724384,Museum
828,Nashville,36.17,-86.78,Live On The Green Music Festival,36.166575269350744,-86.77844916807649,Music Venue
829,Nashville,36.17,-86.78,Public Square Park,36.166513699347426,-86.77843935333945,Park
830,Nashville,36.17,-86.78,Pastime,36.170999479970654,-86.78233015424676,Sports Bar
831,Nashville,36.17,-86.78,Nashville Municipal Auditorium,36.16746702495051,-86.78172227270369,Concert Hall
832,Nashville,36.17,-86.78,Metropolitan Courthouse & Public Square,36.16752171296523,-86.77843811765159,Courthouse
833,Nashville,36.17,-86.78,Dunkin',36.16610588064221,-86.78171848472778,Donut Shop
834,Nashville,36.17,-86.78,Jonathan’s Grille,36.171034,-86.782317,American Restaurant
835,Nashville,36.17,-86.78,War Memorial Sundeck,36.167622255683675,-86.78333666169168,Plaza
836,Austin,30.27,-97.75,Walton's Fancy and Staple,30.26968638738693,-97.74892784858713,Deli / Bodega
837,Austin,30.27,-97.75,Austin Urban Vet Center,30.26940387440138,-97.75029814179358,Pet Store
838,Austin,30.27,-97.75,CorePower Yoga,30.2693243,-97.751798,Yoga Studio
839,Austin,30.27,-97.75,Fixe Austin,30.26878092483895,-97.74857805084113,Restaurant
840,Austin,30.27,-97.75,Juan Pelota Café,30.26795346525767,-97.74936484992469,Coffee Shop
841,Austin,30.27,-97.75,Irene's,30.27011315821582,-97.75119363696481,Diner
842,Austin,30.27,-97.75,Wu Chow,30.268493015327884,-97.7479603694981,Chinese Restaurant
843,Austin,30.27,-97.75,BookPeople,30.271786996839463,-97.75304367177156,Bookstore
844,Austin,30.27,-97.75,Merit Coffee,30.267658502107178,-97.75209346310514,Coffee Shop
845,Austin,30.27,-97.75,Whole Foods Market,30.270783002822224,-97.75363850481556,Grocery Store
